,bin_trial,split_by,type,samp,Unnamed: 0,subj_idx,response,rt,trial,feedback,upper_hpd,lower_hpd,up_err,low_err,model
436,110,0,observed,0.0,25266.88888888889,23.0,0.3333333333333333,0.5709777777777778,110.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,RLDDM_single_learning
437,110,0,simulated,5.5,71949.0,23.0,0.6577777777777778,0.5258602020690543,110.0,0.5511111111111111,0.7777777777777778,0.5333333333333333,0.12,0.12444444444444447,RLDDM_single_learning
438,110,1,observed,0.0,25267.88888888889,23.0,0.3333333333333333,0.5164,110.0,0.5777777777777777,0.3333333333333333,0.3333333333333333,0.0,0.0,RLDDM_single_learning
439,110,1,simulated,5.5,72109.0,23.0,0.6155555555555555,0.5874622964117237,110.0,0.5488888888888889,0.7333333333333333,0.4888888888888889,0.11777777777777776,0.12666666666666665,RLDDM_single_learning
440,111,0,observed,0.0,25268.88888888889,23.0,0.37777777777777777,0.5820666666666667,111.0,0.5333333333333333,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
441,111,0,simulated,5.5,71950.0,23.0,0.6177777777777778,0.4941913131799945,111.0,0.5888888888888888,0.7111111111111111,0.5333333333333333,0.09333333333333338,0.08444444444444443,RLDDM_single_learning
442,111,1,observed,0.0,25269.88888888889,23.0,0.28888888888888886,0.5414222222222222,111.0,0.6444444444444445,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
443,111,1,simulated,5.5,72110.0,23.0,0.6355555555555555,0.5608645186340172,111.0,0.6177777777777778,0.7333333333333333,0.5111111111111111,0.09777777777777774,0.12444444444444447,RLDDM_single_learning
444,112,0,observed,0.0,25270.88888888889,23.0,0.24444444444444444,0.4939111111111111,112.0,0.8,0.24444444444444444,0.24444444444444444,0.0,0.0,RLDDM_single_learning
445,112,0,simulated,5.5,71951.0,23.0,0.6622222222222222,0.5285690909579618,112.0,0.58,0.8,0.5111111111111111,0.1377777777777779,0.15111111111111108,RLDDM_single_learning
446,112,1,observed,0.0,25271.88888888889,23.0,0.24444444444444444,0.4935777777777777,112.0,0.6,0.24444444444444444,0.24444444444444444,0.0,0.0,RLDDM_single_learning
447,112,1,simulated,5.5,72111.0,23.0,0.6133333333333333,0.5292422964116953,112.0,0.5622222222222222,0.7333333333333333,0.4888888888888889,0.12,0.12444444444444441,RLDDM_single_learning
448,113,0,observed,0.0,25272.88888888889,23.0,0.28888888888888886,0.6068444444444444,113.0,0.6666666666666666,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
449,113,0,simulated,5.5,71952.0,23.0,0.6666666666666667,0.5306335354024247,113.0,0.5733333333333334,0.8,0.5333333333333333,0.1333333333333333,0.13333333333333341,RLDDM_single_learning
450,113,1,observed,0.0,25273.88888888889,23.0,0.3111111111111111,0.5065555555555556,113.0,0.6444444444444445,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
451,113,1,simulated,5.5,72112.0,23.0,0.6022222222222222,0.5643845186338847,113.0,0.5666666666666667,0.8,0.4222222222222222,0.19777777777777783,0.18,RLDDM_single_learning
452,114,0,observed,0.0,25274.88888888889,23.0,0.26666666666666666,0.5403777777777777,114.0,0.7111111111111111,0.26666666666666666,0.26666666666666666,0.0,0.0,RLDDM_single_learning
453,114,0,simulated,5.5,71953.0,23.0,0.6244444444444445,0.5157668687355839,114.0,0.5377777777777777,0.7333333333333333,0.4888888888888889,0.10888888888888881,0.1355555555555556,RLDDM_single_learning
454,114,1,observed,0.0,25275.88888888889,23.0,0.2,0.43133333333333335,114.0,0.7777777777777778,0.2,0.2,0.0,0.0,RLDDM_single_learning
455,114,1,simulated,5.5,72113.0,23.0,0.6155555555555556,0.5622911853006041,114.0,0.5377777777777778,0.7111111111111111,0.5555555555555556,0.0955555555555555,0.06000000000000005,RLDDM_single_learning
456,115,0,observed,0.0,25276.88888888889,23.0,0.2222222222222222,0.5532666666666667,115.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.0,RLDDM_single_learning
457,115,0,simulated,5.5,71954.0,23.0,0.6333333333333333,0.5180579798467314,115.0,0.5599999999999999,0.7333333333333333,0.5555555555555556,0.09999999999999998,0.07777777777777772,RLDDM_single_learning
458,115,1,observed,0.0,25277.88888888889,23.0,0.3333333333333333,0.46606666666666663,115.0,0.6222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,RLDDM_single_learning
459,115,1,simulated,5.5,72114.0,23.0,0.6377777777777778,0.5531978519673568,115.0,0.5177777777777778,0.7555555555555555,0.5555555555555556,0.11777777777777776,0.0822222222222222,RLDDM_single_learning
460,116,0,observed,0.0,25278.88888888889,23.0,0.28888888888888886,0.5333555555555556,116.0,0.6,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
461,116,0,simulated,5.5,71955.0,23.0,0.6,0.5059668687354827,116.0,0.5311111111111111,0.7555555555555555,0.5111111111111111,0.15555555555555556,0.0888888888888889,RLDDM_single_learning
462,116,1,observed,0.0,25279.88888888889,23.0,0.2222222222222222,0.5273555555555556,116.0,0.7111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,RLDDM_single_learning
463,116,1,simulated,5.5,72115.0,23.0,0.6155555555555555,0.5316245186339272,116.0,0.5533333333333333,0.7111111111111111,0.4888888888888889,0.09555555555555562,0.12666666666666665,RLDDM_single_learning
464,117,0,observed,0.0,25280.88888888889,23.0,0.35555555555555557,0.5286666666666666,117.0,0.5555555555555556,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
465,117,0,simulated,5.5,71956.0,23.0,0.6466666666666667,0.5024335354023352,117.0,0.5488888888888889,0.7555555555555555,0.4888888888888889,0.10888888888888881,0.15777777777777785,RLDDM_single_learning
466,117,1,observed,0.0,25281.88888888889,23.0,0.24444444444444444,0.47871111111111114,117.0,0.6888888888888889,0.24444444444444444,0.24444444444444444,0.0,0.0,RLDDM_single_learning
467,117,1,simulated,5.5,72116.0,23.0,0.6266666666666667,0.5700111853006512,117.0,0.5222222222222223,0.6888888888888889,0.5111111111111111,0.06222222222222218,0.11555555555555563,RLDDM_single_learning
468,118,0,observed,0.0,25282.88888888889,23.0,0.28888888888888886,0.6146666666666667,118.0,0.6888888888888889,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
469,118,0,simulated,5.5,71957.0,23.0,0.6311111111111111,0.5003179798467166,118.0,0.58,0.7777777777777778,0.5555555555555556,0.14666666666666672,0.07555555555555549,RLDDM_single_learning
470,118,1,observed,0.0,25283.88888888889,23.0,0.2222222222222222,0.5246222222222222,118.0,0.6888888888888889,0.2222222222222222,0.2222222222222222,0.0,0.0,RLDDM_single_learning
471,118,1,simulated,5.5,72117.0,23.0,0.6044444444444445,0.56343118530056,118.0,0.5377777777777778,0.8,0.5111111111111111,0.1955555555555556,0.09333333333333338,RLDDM_single_learning
472,119,0,observed,0.0,25284.88888888889,23.0,0.28888888888888886,0.49464444444444444,119.0,0.7333333333333333,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
473,119,0,simulated,5.5,71958.0,23.0,0.6644444444444444,0.5301490909579712,119.0,0.5888888888888889,0.8222222222222222,0.5111111111111111,0.1577777777777778,0.15333333333333332,RLDDM_single_learning
474,119,1,observed,0.0,25285.88888888889,23.0,0.26666666666666666,0.43833333333333335,119.0,0.7111111111111111,0.26666666666666666,0.26666666666666666,0.0,0.0,RLDDM_single_learning
475,119,1,simulated,5.5,72118.0,23.0,0.6466666666666667,0.5335822964118304,119.0,0.5599999999999999,0.7777777777777778,0.5555555555555556,0.13111111111111107,0.09111111111111114,RLDDM_single_learning
476,120,0,observed,0.0,25286.88888888889,23.0,0.24444444444444444,0.4687555555555556,120.0,0.6666666666666666,0.24444444444444444,0.24444444444444444,0.0,0.0,RLDDM_single_learning
477,120,0,simulated,5.5,71959.0,23.0,0.6422222222222221,0.5057402020689852,120.0,0.5244444444444445,0.7333333333333333,0.5777777777777777,0.09111111111111114,0.06444444444444442,RLDDM_single_learning
478,120,1,observed,0.0,25287.88888888889,23.0,0.2222222222222222,0.4707555555555556,120.0,0.6222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,RLDDM_single_learning
479,120,1,simulated,5.5,72119.0,23.0,0.6444444444444445,0.5663445186340546,120.0,0.5888888888888888,0.7333333333333333,0.6,0.0888888888888888,0.04444444444444451,RLDDM_single_learning
480,121,0,observed,0.0,25288.88888888889,23.0,0.26666666666666666,0.5203333333333333,121.0,0.37777777777777777,0.26666666666666666,0.26666666666666666,0.0,0.0,RLDDM_single_learning
481,121,0,simulated,5.5,71960.0,23.0,0.6533333333333333,0.4938846465134702,121.0,0.5511111111111111,0.8222222222222222,0.5555555555555556,0.16888888888888887,0.09777777777777774,RLDDM_single_learning
482,121,1,observed,0.0,25289.88888888889,23.0,0.3111111111111111,0.5157777777777778,121.0,0.4666666666666667,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
483,121,1,simulated,5.5,72120.0,23.0,0.6266666666666667,0.5572067408562025,121.0,0.5244444444444445,0.7111111111111111,0.5555555555555556,0.08444444444444443,0.07111111111111112,RLDDM_single_learning
484,122,0,observed,0.0,25290.88888888889,23.0,0.4222222222222222,0.6504666666666666,122.0,0.4666666666666667,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
485,122,0,simulated,5.5,71961.0,23.0,0.6422222222222222,0.5366824242912177,122.0,0.5444444444444445,0.7777777777777778,0.4888888888888889,0.13555555555555554,0.15333333333333338,RLDDM_single_learning
486,122,1,observed,0.0,25291.88888888889,23.0,0.4222222222222222,0.5079777777777778,122.0,0.5777777777777777,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
487,122,1,simulated,5.5,72121.0,23.0,0.6644444444444445,0.5615978519674665,122.0,0.5599999999999999,0.7555555555555555,0.5555555555555556,0.09111111111111103,0.10888888888888892,RLDDM_single_learning
488,123,0,observed,0.0,25292.88888888889,23.0,0.5777777777777777,0.47964444444444443,123.0,0.4444444444444444,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
489,123,0,simulated,5.5,71962.0,23.0,0.6466666666666667,0.525544646513454,123.0,0.5444444444444445,0.8,0.4888888888888889,0.15333333333333332,0.15777777777777785,RLDDM_single_learning
490,123,1,observed,0.0,25293.88888888889,23.0,0.6,0.4975555555555556,123.0,0.4444444444444444,0.6,0.6,0.0,0.0,RLDDM_single_learning
491,123,1,simulated,5.5,72122.0,23.0,0.5955555555555556,0.573982296411639,123.0,0.5288888888888889,0.7333333333333333,0.4888888888888889,0.13777777777777767,0.10666666666666674,RLDDM_single_learning
492,124,0,observed,0.0,25294.88888888889,23.0,0.5555555555555556,0.5692666666666667,124.0,0.5111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
493,124,0,simulated,5.5,71963.0,23.0,0.62,0.5348313131800169,124.0,0.5777777777777777,0.7111111111111111,0.4444444444444444,0.09111111111111114,0.17555555555555558,RLDDM_single_learning
494,124,1,observed,0.0,25295.88888888889,23.0,0.4666666666666667,0.5045111111111111,124.0,0.4222222222222222,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
495,124,1,simulated,5.5,72123.0,23.0,0.64,0.5617578519673686,124.0,0.5711111111111111,0.7333333333333333,0.4666666666666667,0.09333333333333327,0.17333333333333334,RLDDM_single_learning
496,125,0,observed,0.0,25296.88888888889,23.0,0.6,0.5175111111111111,125.0,0.5555555555555556,0.6,0.6,0.0,0.0,RLDDM_single_learning
497,125,0,simulated,5.5,71964.0,23.0,0.6422222222222222,0.5105357576245423,125.0,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.09111111111111103,0.10888888888888892,RLDDM_single_learning
498,125,1,observed,0.0,25297.88888888889,23.0,0.5777777777777777,0.49115555555555557,125.0,0.5111111111111111,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
499,125,1,simulated,5.5,72124.0,23.0,0.6266666666666667,0.5634667408562046,125.0,0.5555555555555556,0.6888888888888889,0.4666666666666667,0.06222222222222218,0.16000000000000003,RLDDM_single_learning
500,126,0,observed,0.0,25298.88888888889,23.0,0.5555555555555556,0.5234222222222222,126.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
501,126,0,simulated,5.5,71965.0,23.0,0.6444444444444445,0.5131602020689965,126.0,0.5844444444444444,0.7333333333333333,0.5111111111111111,0.0888888888888888,0.13333333333333341,RLDDM_single_learning
502,126,1,observed,0.0,25299.88888888889,23.0,0.5333333333333333,0.6279777777777777,126.0,0.4444444444444444,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
503,126,1,simulated,5.5,72125.0,23.0,0.6133333333333333,0.5586578519672607,126.0,0.5777777777777777,0.7555555555555555,0.4666666666666667,0.14222222222222225,0.1466666666666666,RLDDM_single_learning
504,127,0,observed,0.0,25300.88888888889,23.0,0.4444444444444444,0.5468888888888889,127.0,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
505,127,0,simulated,5.5,71966.0,23.0,0.6555555555555556,0.5051513131801495,127.0,0.5155555555555555,0.8222222222222222,0.5111111111111111,0.16666666666666663,0.1444444444444445,RLDDM_single_learning
506,127,1,observed,0.0,25301.88888888889,23.0,0.5111111111111111,0.5162888888888889,127.0,0.4666666666666667,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
507,127,1,simulated,5.5,72126.0,23.0,0.6555555555555556,0.5985578519674432,127.0,0.5488888888888889,0.7555555555555555,0.4888888888888889,0.09999999999999998,0.16666666666666669,RLDDM_single_learning
508,128,0,observed,0.0,25302.88888888889,23.0,0.6666666666666666,0.46468888888888893,128.0,0.5111111111111111,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
509,128,0,simulated,5.5,71967.0,23.0,0.6377777777777778,0.5460868687356475,128.0,0.5599999999999999,0.8,0.5333333333333333,0.16222222222222227,0.10444444444444445,RLDDM_single_learning
510,128,1,observed,0.0,25303.88888888889,23.0,0.5555555555555556,0.49035555555555554,128.0,0.7111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
511,128,1,simulated,5.5,72127.0,23.0,0.6288888888888888,0.5560756297450999,128.0,0.5399999999999999,0.7555555555555555,0.4888888888888889,0.1266666666666667,0.13999999999999996,RLDDM_single_learning
512,129,0,observed,0.0,25304.88888888889,23.0,0.5111111111111111,0.5578,129.0,0.6222222222222222,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
513,129,0,simulated,5.5,71968.0,23.0,0.6333333333333333,0.5173979798467312,129.0,0.5044444444444445,0.8222222222222222,0.5333333333333333,0.18888888888888888,0.09999999999999998,RLDDM_single_learning
514,129,1,observed,0.0,25305.88888888889,23.0,0.5111111111111111,0.5142666666666666,129.0,0.4888888888888889,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
515,129,1,simulated,5.5,72128.0,23.0,0.6266666666666667,0.5700067408562067,129.0,0.58,0.7777777777777778,0.5111111111111111,0.15111111111111108,0.11555555555555563,RLDDM_single_learning
516,130,0,observed,0.0,25306.88888888889,23.0,0.4888888888888889,0.5661777777777778,130.0,0.5777777777777777,0.4888888888888889,0.4888888888888889,0.0,0.0,RLDDM_single_learning
517,130,0,simulated,5.5,71969.0,23.0,0.6377777777777778,0.5009868687356324,130.0,0.5333333333333333,0.7555555555555555,0.4888888888888889,0.11777777777777776,0.1488888888888889,RLDDM_single_learning
518,130,1,observed,0.0,25307.88888888889,23.0,0.35555555555555557,0.5235333333333334,130.0,0.4444444444444444,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
519,130,1,simulated,5.5,72129.0,23.0,0.6599999999999999,0.5383578519674409,130.0,0.5733333333333334,0.8,0.4888888888888889,0.14000000000000012,0.17111111111111105,RLDDM_single_learning
520,131,0,observed,0.0,25308.88888888889,23.0,0.4444444444444444,0.598288888888889,131.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
521,131,0,simulated,5.5,71970.0,23.0,0.62,0.4868157576244453,131.0,0.5533333333333333,0.7333333333333333,0.5555555555555556,0.11333333333333329,0.06444444444444442,RLDDM_single_learning
522,131,1,observed,0.0,25309.88888888889,23.0,0.4888888888888889,0.5345111111111112,131.0,0.5333333333333333,0.4888888888888889,0.4888888888888889,0.0,0.0,RLDDM_single_learning
523,131,1,simulated,5.5,72130.0,23.0,0.6266666666666667,0.550733407522867,131.0,0.5311111111111111,0.7111111111111111,0.5555555555555556,0.08444444444444443,0.07111111111111112,RLDDM_single_learning
524,132,0,observed,0.0,25310.88888888889,23.0,0.4666666666666667,0.5846222222222223,132.0,0.5555555555555556,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
525,132,0,simulated,5.5,71971.0,23.0,0.5977777777777777,0.5144513131799211,132.0,0.49111111111111116,0.6888888888888889,0.4666666666666667,0.09111111111111114,0.13111111111111107,RLDDM_single_learning
526,132,1,observed,0.0,25311.88888888889,23.0,0.4444444444444444,0.5566666666666666,132.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
527,132,1,simulated,5.5,72131.0,23.0,0.5977777777777777,0.5236711853005199,132.0,0.5133333333333333,0.7111111111111111,0.4444444444444444,0.1133333333333334,0.15333333333333332,RLDDM_single_learning
528,133,0,observed,0.0,25312.88888888889,23.0,0.35555555555555557,0.4527333333333334,133.0,0.5111111111111111,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
529,133,0,simulated,5.5,71972.0,23.0,0.6666666666666666,0.5263646465135345,133.0,0.5933333333333333,0.7333333333333333,0.5777777777777777,0.06666666666666665,0.0888888888888889,RLDDM_single_learning
530,133,1,observed,0.0,25313.88888888889,23.0,0.37777777777777777,0.5729777777777778,133.0,0.4888888888888889,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
531,133,1,simulated,5.5,72132.0,23.0,0.6133333333333333,0.5784311853006006,133.0,0.5177777777777778,0.6666666666666666,0.5555555555555556,0.053333333333333344,0.057777777777777706,RLDDM_single_learning
532,134,0,observed,0.0,25314.88888888889,23.0,0.4222222222222222,0.6904444444444444,134.0,0.5555555555555556,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
533,134,0,simulated,5.5,71973.0,23.0,0.6644444444444444,0.5043757576246293,134.0,0.5666666666666667,0.7555555555555555,0.5777777777777777,0.09111111111111114,0.08666666666666667,RLDDM_single_learning
534,134,1,observed,0.0,25315.88888888889,23.0,0.37777777777777777,0.5671111111111111,134.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
535,134,1,simulated,5.5,72133.0,23.0,0.6222222222222222,0.575917851967302,134.0,0.5555555555555556,0.7111111111111111,0.5111111111111111,0.0888888888888889,0.11111111111111116,RLDDM_single_learning
536,135,0,observed,0.0,25316.88888888889,23.0,0.5333333333333333,0.4929777777777778,135.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
537,135,0,simulated,5.5,71974.0,23.0,0.6622222222222222,0.510900202069067,135.0,0.5666666666666667,0.7555555555555555,0.6222222222222222,0.09333333333333338,0.039999999999999925,RLDDM_single_learning
538,135,1,observed,0.0,25317.88888888889,23.0,0.4666666666666667,0.5539555555555555,135.0,0.5555555555555556,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
539,135,1,simulated,5.5,72134.0,23.0,0.6155555555555556,0.5653645186339384,135.0,0.5577777777777777,0.7333333333333333,0.5111111111111111,0.11777777777777765,0.10444444444444456,RLDDM_single_learning
540,136,0,observed,0.0,25318.88888888889,23.0,0.6666666666666666,0.4799999999999999,136.0,0.4888888888888889,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
541,136,0,simulated,5.5,71975.0,23.0,0.6533333333333333,0.5251246465134807,136.0,0.5822222222222222,0.7111111111111111,0.5555555555555556,0.05777777777777782,0.09777777777777774,RLDDM_single_learning
542,136,1,observed,0.0,25319.88888888889,23.0,0.5111111111111111,0.5005555555555555,136.0,0.4666666666666667,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
543,136,1,simulated,5.5,72135.0,23.0,0.6577777777777778,0.53899562974521,136.0,0.5577777777777777,0.7333333333333333,0.5777777777777777,0.07555555555555549,0.08000000000000007,RLDDM_single_learning
544,137,0,observed,0.0,25320.88888888889,23.0,0.6222222222222222,0.5183555555555556,137.0,0.4888888888888889,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
545,137,0,simulated,5.5,71976.0,23.0,0.6577777777777778,0.5070068687357145,137.0,0.5755555555555556,0.7777777777777778,0.5555555555555556,0.12,0.10222222222222221,RLDDM_single_learning
546,137,1,observed,0.0,25321.88888888889,23.0,0.4888888888888889,0.6276888888888889,137.0,0.5111111111111111,0.4888888888888889,0.4888888888888889,0.0,0.0,RLDDM_single_learning
547,137,1,simulated,5.5,72136.0,23.0,0.6466666666666667,0.5640334075229516,137.0,0.5644444444444444,0.7777777777777778,0.5333333333333333,0.13111111111111107,0.1133333333333334,RLDDM_single_learning
548,138,0,observed,0.0,25322.88888888889,23.0,0.6,0.5200666666666667,138.0,0.4222222222222222,0.6,0.6,0.0,0.0,RLDDM_single_learning
549,138,0,simulated,5.5,71977.0,23.0,0.6688888888888889,0.4925313131801987,138.0,0.6,0.8222222222222222,0.5111111111111111,0.15333333333333332,0.1577777777777778,RLDDM_single_learning
550,138,1,observed,0.0,25323.88888888889,23.0,0.6,0.5049777777777777,138.0,0.6222222222222222,0.6,0.6,0.0,0.0,RLDDM_single_learning
551,138,1,simulated,5.5,72137.0,23.0,0.6622222222222223,0.5441600741896739,138.0,0.54,0.8,0.4666666666666667,0.13777777777777778,0.1955555555555556,RLDDM_single_learning
552,139,0,observed,0.0,25324.88888888889,23.0,0.6,0.5105111111111111,139.0,0.5777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
553,139,0,simulated,5.5,71978.0,23.0,0.6533333333333333,0.5197224242912566,139.0,0.5733333333333334,0.7777777777777778,0.5555555555555556,0.12444444444444447,0.09777777777777774,RLDDM_single_learning
554,139,1,observed,0.0,25325.88888888889,23.0,0.4222222222222222,0.5077555555555555,139.0,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
555,139,1,simulated,5.5,72138.0,23.0,0.6422222222222222,0.5293289630784778,139.0,0.6266666666666667,0.7333333333333333,0.5333333333333333,0.09111111111111103,0.10888888888888892,RLDDM_single_learning
556,140,0,observed,0.0,25326.88888888889,23.0,0.5111111111111111,0.5754444444444444,140.0,0.37777777777777777,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
557,140,0,simulated,5.5,71979.0,23.0,0.6311111111111111,0.5006690909578279,140.0,0.5377777777777778,0.7111111111111111,0.4888888888888889,0.08000000000000007,0.1422222222222222,RLDDM_single_learning
558,140,1,observed,0.0,25327.88888888889,23.0,0.5777777777777777,0.5231555555555555,140.0,0.5333333333333333,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
559,140,1,simulated,5.5,72139.0,23.0,0.6288888888888888,0.556584518633989,140.0,0.5377777777777778,0.8,0.4666666666666667,0.1711111111111112,0.16222222222222216,RLDDM_single_learning
560,141,0,observed,0.0,25328.88888888889,23.0,0.4888888888888889,0.5355777777777777,141.0,0.5111111111111111,0.4888888888888889,0.4888888888888889,0.0,0.0,RLDDM_single_learning
561,141,0,simulated,5.5,71980.0,23.0,0.6177777777777778,0.5285379798466726,141.0,0.5333333333333333,0.6888888888888889,0.4888888888888889,0.07111111111111112,0.1288888888888889,RLDDM_single_learning
562,141,1,observed,0.0,25329.88888888889,23.0,0.4222222222222222,0.5154222222222222,141.0,0.5333333333333333,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
563,141,1,simulated,5.5,72140.0,23.0,0.6333333333333333,0.5401667408562235,141.0,0.5599999999999999,0.7777777777777778,0.4666666666666667,0.1444444444444445,0.16666666666666663,RLDDM_single_learning
564,142,0,observed,0.0,25330.88888888889,23.0,0.5555555555555556,0.5238666666666666,142.0,0.5111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
565,142,0,simulated,5.5,71981.0,23.0,0.6044444444444445,0.4960179798466083,142.0,0.5422222222222223,0.7333333333333333,0.4222222222222222,0.12888888888888883,0.18222222222222223,RLDDM_single_learning
566,142,1,observed,0.0,25331.88888888889,23.0,0.6,0.4606888888888889,142.0,0.5777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
567,142,1,simulated,5.5,72141.0,23.0,0.6333333333333333,0.5696000741895667,142.0,0.591111111111111,0.6888888888888889,0.5777777777777777,0.05555555555555558,0.05555555555555558,RLDDM_single_learning
568,143,0,observed,0.0,25332.88888888889,23.0,0.6222222222222222,0.5249777777777778,143.0,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
569,143,0,simulated,5.5,71982.0,23.0,0.6333333333333333,0.5445224242911847,143.0,0.5155555555555555,0.7333333333333333,0.4444444444444444,0.09999999999999998,0.18888888888888888,RLDDM_single_learning
570,143,1,observed,0.0,25333.88888888889,23.0,0.5777777777777777,0.4244222222222222,143.0,0.5111111111111111,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
571,143,1,simulated,5.5,72142.0,23.0,0.6066666666666667,0.5577356297450115,143.0,0.5311111111111111,0.7111111111111111,0.5111111111111111,0.10444444444444445,0.09555555555555562,RLDDM_single_learning
572,144,0,observed,0.0,25334.88888888889,23.0,0.4444444444444444,0.48577777777777775,144.0,0.4666666666666667,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
573,144,0,simulated,5.5,71983.0,23.0,0.6244444444444445,0.5067113131800254,144.0,0.5422222222222223,0.7333333333333333,0.5555555555555556,0.10888888888888881,0.06888888888888889,RLDDM_single_learning
574,144,1,observed,0.0,25335.88888888889,23.0,0.7555555555555555,0.5686,144.0,0.6,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
575,144,1,simulated,5.5,72143.0,23.0,0.6422222222222222,0.5557422964118199,144.0,0.5622222222222222,0.7555555555555555,0.5555555555555556,0.11333333333333329,0.08666666666666667,RLDDM_single_learning
576,145,0,observed,0.0,25336.88888888889,23.0,0.6444444444444445,0.5089777777777778,145.0,0.4666666666666667,0.6444444444444445,0.6444444444444445,0.0,0.0,RLDDM_single_learning
577,145,0,simulated,5.5,71984.0,23.0,0.6422222222222222,0.5191446465134341,145.0,0.5733333333333334,0.8444444444444444,0.5333333333333333,0.2022222222222222,0.10888888888888892,RLDDM_single_learning
578,145,1,observed,0.0,25337.88888888889,23.0,0.5777777777777777,0.4772666666666667,145.0,0.5555555555555556,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
579,145,1,simulated,5.5,72144.0,23.0,0.6311111111111111,0.5677045186340016,145.0,0.6133333333333333,0.7777777777777778,0.5555555555555556,0.14666666666666672,0.07555555555555549,RLDDM_single_learning
580,146,0,observed,0.0,25338.88888888889,23.0,0.6222222222222222,0.6331333333333333,146.0,0.6,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
581,146,0,simulated,5.5,71985.0,23.0,0.6022222222222222,0.5278535354021655,146.0,0.5599999999999999,0.7111111111111111,0.4888888888888889,0.10888888888888892,0.11333333333333334,RLDDM_single_learning
